nr;name;title;abstract;mainAuthor
4103;publication3;splenification estimates coliforms catchwords ;proletarianize rewriter incognizant abortionists manly saddletree voicelessness righteously empiricist knowingest mothballed ;41
4104;publication4;consoled glided whinnying toyed banishing ;arabesques passports perfidiously vilifier defoliants fluidrams synergists stimulator sembling madly ;41
4105;publication5;narcissuses calamitousness congregated compoundable ;younker gabbers gearwheel accurately nighing desalinization guardants shaver givin grasps beefs bedaubs mineralogists ensnares mezzanines casts brocades stodge ;41
4106;publication6;micromanipulators undivided befalling thinkably feisty ;elvis carcinogenicity mintiest typist encapsule outsides deskmen adopted refers idolater unquenched axones stomachers starlit eclecticism alphabetizing establishments chalkier appels addictions ;41
4107;publication7;csp cheesing underpaid ;wadeable weediest preexisted redemptory sanctifications arbitragers whitecap larders cinchonas wisher pipestems sufficiencies jettisons farmable wastefulness finales canonists fannies antifascism lentic ;41
4108;publication8;unquotes contenting overintellectually pirated rechecking ;smells fullers attainted assays birthrights legitimatize sleeving choline scatters loquats hunker panelled poleaxe carillonneur ;41
4109;publication9;endomorph sciroccos transcendentalism ;republics adhering baronetcy festooning opacifying unadjourned passively lungs caky mouthers tinkled tillering sweetsops blatting thanatologies atoner belabors plowing propers pimento ;41
4110;publication10;towery drogues adjustable upcurve valerians ;condor orator completely weeklong clericalist whooping doghouses frankincense indistinctness reminiscing satirize ;41
4111;publication11;madding disillusioned discount yips affliction moralized ;swarmed squattiest pavements boffo nullities unmingling complemented noncontiguously pennsylvanian fakeries arroyos nonpigmented currants boppers chairpersons loyalties ;41
4112;publication12;lather periodicity prearm agitates distributively auguring ;disembowelment irritants fermentative speleologist olives iridic gastrectomy primeros vagrancies nurtured collaring glistering overinflating azide primatial ghostwrites reacquire affaire ;41
4113;publication13;daiquiris dewiness monocled tuppence lances ;airfoils suppleness trundles untested piffle buildings markers unrecognizable disinterestedly throned foamily maharanees oddest ingratiating lonesomes wrenching shabbiness overwrought ;41
4114;publication14;obscuranticism redefining whoremaster ;bisques overtakes pangs subvocal toshes enmeshed dirtying quarterdecks chiccory curvet gulpers kilty uncharitable ;41
4115;publication15;kinked adenoidal smilers prosthodontics ;fards pallier thickener pouring pensioners whats maturational caviling poleward cakier foodstuffs impressionis jeopardizing calendered ;41
4116;publication16;officiary ketones shindys chippy sections dachshunds ;recommitting sequiturs rustled chutes lamented objurgations comprize underrated stereotypes simplices disentailment illustrating morphologically trode argals subdividable horoscopes ;41
4117;publication17;appropriator preachier chronics limeade inositols afeared ;unabsentmindedness electrocardiograms unready shibboleths qaid overdrives hatsful loamier unwholesomely awes shipper grainier showing demarcators milliard slushes profited boded malfeasants haggises ;41
4118;publication18;kayaks furrily middens ;omnivorously lams piggeries gabbiness mottler nonimmunities splaying lairs bountyless midwiferies leering cageyness fesse napery alephs ungrudging misspelt ;41
4119;publication19;computerese roentgens gonophore jimmies seventeens ;swallowtails eyeing coinferred ileal scorns obscurest beggared racketiest faucets maydays vapors burps ;41
4200;publication0;opalescence heres trichinosis subagencies ;sweetbread bauxites unsaddles shoreless ventrals antifascist amalgamating precentors mathematics shindies ;42
4201;publication1;toughie gally uptimes echoisms ;arrogates chastisers blockers pouty pimpernel zaps sunstrokes curtailment portended toxigenicities clambering chromize ;42
4202;publication2;dodoes recessionals junker badly ethereally ;guts obliging doublers telethons scarfed festooned thins adyta liveliest spirts antivenins beaming corses melodramatics incapacitates birdieing dehydrogenated amputation ;42
4203;publication3;collaborative tomorrows fulminated robotisms wagering ;publicity bushelled riffed unmethodical looting barehead goodnight hermitage discreditable penney gemstones ageists ;42
4204;publication4;kneaded nudging overcasual skylines scrabbles chronicling ;unpronounced outflanked meritocracies underminer ensnared vitaminizing associativity forjudges placating dialyses shoplifts suasions compressibility sigher physiognomic serialization ;42
4205;publication5;wheezed etoiles unjointed ;yeasted conserves scraper trivially trouncing pasted cleaned malignities frustratingly outfields commitments truths hinderer forma miriest ;42
4206;publication6;transporter spearheaded underlier cosier ;eliminant travelogs oddly prettification fusspots lookouts proctored amicably perfidies premolar keratotic ;42
4207;publication7;geraniums distastefully chorales headquartered interacts munching ;statistical whimsied lushness stanchions spinout semivowel headsets swinger cornify conscientiousness drumroll sandfishes strangulations hortatory broaching revering saddled ;42
4208;publication8;depilatory laureates divagate retro fontanelle maintainability ;encryptions cannibalization relaundered curvedly titleholder slanderer sulfury criticizer sangh declivities fellatee legions ;42
4209;publication9;handwriting cornily pastoralism preferability forelands ;panaceas canisters haunting subvariety cogitator thoughtlessly expedients rapper shutterbug recontested woodbins sculked toller maskings inurn parcels preprocessor juxta pends ;42
4210;publication10;outdistances lancelets billowing tailer ;gluttonously bugaboos sibilating headhunter wiser earthier howdies spectrographs veraciously pumices puritanical yews trustable eroticizing ;42
4211;publication11;unsuitableness marinas baedekers shrilling paces ;responded concentrates roomed ladened fledgier cuban plies vims walkings raps plexuses pizazz fellowships timeliest display rondos gambians neurone scrolled ;42
4300;publication0;dormer cannulas colder towropes nakedest misruled ;bulging ruinously nybble clumping roadability intermixed greasiest backdoor allotters freighting prolapsed bakings ;43
4301;publication1;bedgowns talers apperceptive pensionary nests ;rolled willets thatching warding putoffs rousted tropics hyperopic dissect mastoidal currently glimmers unproportionately cashoos canyons duffle imperilled maces enunciators strickles ;43
4302;publication2;goings cycloidal materialists muggs romanticist ;crepy reincorporated sinologies feminity glace unplugs wildcatted reproductiveness revalue violinists overinvests mozzarella jerkily thrums diastrophic rowdiest penuches lucubrations ;43
4303;publication3;gypped jurisprudence reawakening ;paragraphing harassment footgears bisulfite symptomatological mystified lyrately parasitizes antiphonically zoned moulin grudgers blowouts autogiros cowgirls abidingly thrushes archivists cuckolds ;43
4304;publication4;serialized yoghs unclogging finitude ;totemist miltiest hasid pagesize lopper calyxes hatcheck balked lasters slothfulness riggers dilettantes dredged doggerels ;43
4305;publication5;outgrowth caramelized raindrops ;disbarment archeology surffish hairlike aphasiacs pentadactylism contraindicative chewy kimonos cloddier testatrix overfilled bookkeeping fobbed foothills retrogressions shortsightedness inclinations ;43
4306;publication6;connectively evaluations abasement ;customization titer psychopathia victors motorships bonging incorporation pyxie alterability whosis echinodermata mandrels beddings alibies ;43
4307;publication7;clamshells toxical clayed lankest ;congruences peonage sots inceptors cubbies devotedly atrophying wriggly dominance noncontroversial ammonic colin millirem seedlings desertions thalamus outscored ;43
4308;publication8;defoamer pietists leathered ;biotechnologicaly tinselled breeds hastened individuals booked quantize beautifies frisbee yep orderliness gonoph mendings crossbeams misfired issuably bygones glooming convolutions gullied ;43
4309;publication9;timelier timbale backwashes ;buttered macaronies maxicoats demurrage rekeying designing frowning fainted materia kinging observably rehinged narwhales seeds sliding metazoic preprints ;43
5100;publication0;admirals welshers infeoffed ;culturing bloodier variers prefigured degausses pugnaciously theremin cosiest reinfects centers frankincense palmers unbreakable preclusion resolving drawling markers dribbler spalpeen ;51
5101;publication1;sensoriums finders chimerical alchemical whomps ;expands chemosterilants falsettos bolded polemist shellfish fortuning conspectuses hoister recorder rumbling craped kennels reassociation jingly cheekbones ;51
5102;publication2;azons substitutability kisser freeloaded folderol ;rapidest childishly pleadable mutineers pointedness enflaming reembarked anatase vegas regiments cakewalk unreliably novelist knobbiness bluffing instils inverters renter reconnect ;51
